Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,36.724136,36.85907,36.206897999999995,36.251872999999996,33.636494,7334300
2010-01-04,37.038982,37.983509000000005,36.881557,37.443779,34.74242,11512100
2010-01-05,37.848576,37.893555,36.049477,36.274364,33.657371999999995,22201000
2010-01-06,36.679161,38.365818,36.566715,38.163418,35.410152000000004,20784700
2010-01-07,37.151424,37.466266999999995,36.656673,37.353825,34.658947,17182500
2010-01-08,37.016490999999995,38.275864,36.994003,38.275864,35.514458000000005,14783300
2010-01-11,39.332832,39.580212,38.523239000000004,39.242878000000005,36.411705,33991100
2010-01-12,36.251872999999996,36.544228000000004,34.677662,34.90255,32.384525,69322900
2010-01-13,35.464766999999995,35.959518,34.655174,35.937031,33.344367999999996,26099400
2010-01-14,35.959518,36.206897999999995,35.509747,35.554722,32.989651,14389900
2010-01-15,35.44228,35.644676000000004,34.767616,35.149925,32.614048,14858000
2010-01-19,35.037479,35.577213,34.767616,35.127438,32.593182,15306500
2010-01-20,34.677662,34.790104,34.070465000000006,34.250374,31.779402,15861900
2010-01-21,34.160419,34.407795,31.97901,32.046478,29.734503000000004,31095800
2010-01-22,31.889055,31.889055,29.97751,30.134933,27.960860999999998,37564700
2010-01-25,30.944529,31.146927,29.932533000000003,30.112444,27.939999,19649900
2010-01-26,30.247375,31.371815,29.910046,30.449776,28.252995000000002,19518600
2010-01-27,30.809595,30.809595,29.145428000000003,29.910046,27.752198999999997,24622800
2010-01-28,30.179910999999997,30.292355,27.571215000000002,29.055471,26.959272,23890300
2010-01-29,29.527737,29.910046,28.358320000000003,28.628185,26.562821999999997,19097800
2010-02-01,29.212894,30.112444,29.032984000000003,30.044977000000003,27.877403,17820500
2010-02-02,30.944529,31.259371,30.404799,30.742128000000005,28.524252,22475600
2010-02-03,30.584707,31.236881,30.202398,30.337332,28.210572999999997,16023800
2010-02-04,29.887556,29.887556,29.010494,29.032984000000003,26.997663,19826400
2010-02-05,29.032984000000003,29.662668,28.358320000000003,29.640181,27.562298,19558100
2010-02-08,29.640181,30.427286,29.077961,29.370316,27.311346,17522300
2010-02-09,30.044977000000003,30.359819,29.46027,29.865067,27.771411999999998,19575500
2010-02-10,29.932533000000003,30.0,29.235382,29.595201,27.520473,14695700
2010-02-11,29.662668,30.697151,29.505246999999997,30.53973,28.398783,15218400
2010-02-12,29.97751,30.179910999999997,29.662668,29.865067,27.771411999999998,20525000
2010-02-16,30.427286,30.922039,30.02249,30.899549,28.733379,16536700
2010-02-17,31.236881,31.259371,30.382309000000003,30.584707,28.440609000000002,11584700
2010-02-18,30.247375,30.719640999999996,30.179910999999997,30.607196999999996,28.461525,12246200
2010-02-19,30.472263,30.787106,30.247375,30.427286,28.294218,12704000
2010-02-22,30.764618,30.809595,30.224888,30.449776,28.315136,10310200
2010-02-23,30.224888,30.404799,29.347826,29.640181,27.562298,15577500
2010-02-24,29.640181,29.887556,29.122938,29.370316,27.311346,16116700
2010-02-25,29.010494,29.97751,28.785606,29.932533000000003,27.834148,17587400
2010-02-26,30.044977000000003,30.067466999999997,29.505246999999997,29.910046,27.813240000000004,11008100
2010-03-01,29.797602,30.157421000000003,29.662668,29.932533000000003,27.834148,14046800
2010-03-02,30.157421000000003,30.404799,29.730134999999997,29.775112,27.687766999999997,14461700
2010-03-03,29.910046,30.359819,29.752625,30.0,27.896896,14810400
2010-03-04,30.044977000000003,30.449776,29.955022999999997,30.202398,28.085102000000003,13097300
2010-03-05,30.449776,31.394302000000003,30.337332,31.124437,28.942503000000002,18119500
2010-03-08,31.484259,31.529235999999997,30.832085,30.989506,28.81703,14438500
2010-03-09,30.787106,30.989506,30.584707,30.742128000000005,28.586994,14887000
2010-03-10,30.922039,30.967015999999997,30.427286,30.517241,28.377871999999996,14269700
2010-03-11,30.472263,30.674664,30.224888,30.674664,28.524258000000003,11834800
2010-03-12,30.922039,31.146927,30.517241,30.584707,28.440609000000002,12826800
2010-03-15,30.517241,30.584707,30.02249,30.382309000000003,28.252394,10450100
2010-03-16,30.517241,31.034483,30.404799,31.034483,28.858846999999997,13713300
2010-03-17,31.529235999999997,33.283359999999995,31.484259,32.518741999999996,30.239056,37642500
2010-03-18,32.563717,33.328334999999996,32.023987,32.15892,29.904457,21565000
2010-03-19,32.068965999999996,32.69865,31.641679999999997,32.068965999999996,29.820815999999997,19847900
2010-03-22,31.619190000000003,32.49625,31.259371,32.248875,29.988113000000002,13819700
2010-03-23,32.473763,32.788605,32.023987,32.608696,30.322706,12692600
2010-03-24,32.383808,32.608696,32.203899,32.203899,29.946281,15647800
2010-03-25,32.608696,32.991005,31.664167,31.731634000000003,29.507133000000003,18845100
2010-03-26,32.136433000000004,32.473763,31.731634000000003,32.091454,29.841726,14305400
2010-03-29,32.49625,32.653671,32.226387,32.473763,30.197237,10598800
2010-03-30,32.518741999999996,32.631184000000005,32.181408000000005,32.383808,30.113590000000002,10677000
2010-03-31,32.15892,32.473763,31.97901,32.023987,29.778986,10373500
2010-04-01,32.383808,33.305847,32.338829,33.058471999999995,30.740952000000004,14006100
2010-04-05,32.766117,33.283359999999995,32.586208,33.125938,30.803688,13917700
2010-04-06,32.833584,34.047977,32.743629,33.800598,31.431059,18706100
2010-04-07,33.755623,34.070465000000006,32.946026,33.148426,30.824597999999998,14098600
2010-04-08,32.856071,33.508247,32.608696,33.440781,31.096457,10859500
2010-04-09,33.058471999999995,33.148426,31.911545,32.36132,30.092674,24995400
2010-04-12,32.631184000000005,33.215893,32.49625,32.766117,30.469101000000002,25438700
2010-04-13,32.15892,32.36132,31.619190000000003,32.248875,29.988113000000002,44774200
2010-04-14,32.36132,32.541229,31.911545,32.451275,30.176322999999996,15618300
2010-04-15,32.226387,32.608696,32.068965999999996,32.181408000000005,29.925377,13470000
2010-04-16,31.97901,32.068965999999996,31.034483,31.281858000000003,29.088884000000004,23133800
2010-04-19,30.967015999999997,30.989506,30.337332,30.854571999999997,28.691549,16767800
2010-04-20,31.236881,31.43928,30.832085,30.922039,28.75429,10556700
2010-04-21,31.034483,31.214394,30.494753000000003,30.832085,28.670645,14279000
2010-04-22,30.629684,31.236881,30.359819,31.146927,28.963415,11311100
2010-04-23,31.169415,31.889055,30.944529,31.731634000000003,29.507133000000003,10901000
2010-04-26,31.844078000000003,32.136433000000004,31.529235999999997,31.596703,29.381657,9679300
2010-04-27,31.394302000000003,31.43928,30.157421000000003,30.224888,28.106009999999998,21603000
2010-04-28,30.292355,30.674664,30.02249,30.517241,28.377871999999996,14482900
2010-04-29,30.764618,31.079459999999997,30.584707,30.854571999999997,28.691549,11661500
2010-04-30,30.877062,30.989506,30.067466999999997,30.202398,28.085102000000003,13029500
2010-05-03,30.359819,30.449776,29.167915,29.572714,27.499557,20277700
2010-05-04,29.100451,29.100451,28.065967999999998,28.290855,26.307562,24570400
2010-05-05,27.683659000000002,28.785606,27.188906,28.02099,26.118904,18607400
2010-05-06,27.751125,28.425787,25.29985,26.851574,25.028868,26276100
2010-05-07,27.278859999999998,27.841079999999998,26.356821000000004,26.986507,25.154642000000003,32368500
2010-05-10,28.223389,28.470764000000003,27.841079999999998,28.313343,26.391415000000002,17300900
