Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,57.470001,57.5,56.57,56.57,49.492962,4027900
2010-01-04,56.630001,57.869999,56.560001,57.720001,50.499107,5277400
2010-01-05,57.330002,57.689999,56.27,57.220001,50.061653,7882800
2010-01-06,56.939999,57.389998999999996,56.5,56.790001000000004,49.685444,6015100
2010-01-07,56.41,56.529999,54.650002,56.27,49.230499,10371600
2010-01-08,56.07,56.830002,55.639998999999996,56.77,49.667946,6576000
2010-01-11,56.93,57.360001000000004,56.619999,57.02,49.886672999999995,4062700
2010-01-12,57.139998999999996,57.419998,54.82,56.029999,49.020527,11268300
2010-01-13,56.349998,56.75,55.959998999999996,56.529999,49.457981,5056200
2010-01-14,56.349998,56.529999,55.91,56.16,49.134262,4668900
2010-01-15,56.029999,56.509997999999996,55.650002,56.25,49.212994,7240000
2010-01-19,56.41,57.75,56.240002000000004,57.549999,50.350367999999996,8570100
2010-01-20,57.619999,57.619999,56.41,57.200001,50.044163,6625700
2010-01-21,57.43,57.560001,56.310001,56.630001,49.545464,5833700
2010-01-22,56.669998,57.299999,56.529999,56.599998,49.519215,5967600
2010-01-25,56.720001,56.790001000000004,55.549999,55.709998999999996,48.740559000000005,6719400
2010-01-26,56.200001,56.869999,55.700001,56.580002,49.501732000000004,14880300
2010-01-27,56.349998,57.880001,56.349998,57.740002000000004,50.516602,9695000
2010-01-28,57.869999,58.779999,57.560001,58.080002,50.814068,11638200
2010-01-29,58.349998,58.93,58.16,58.48,51.164024,9465700
2010-02-01,58.52,58.84,58.369999,58.720001,51.374004,7079100
2010-02-02,58.599998,59.299999,58.41,59.23,51.820206,7660900
2010-02-03,58.900002,59.419998,58.860001000000004,59.07,51.680206,7082600
2010-02-04,58.900002,59.060001,57.330002,57.529999,50.332863,9534500
2010-02-05,57.540001000000004,58.029999,56.639998999999996,57.68,50.464110999999995,8409900
2010-02-08,57.540001000000004,57.919998,56.700001,57.459998999999996,50.271640999999995,5947800
2010-02-09,58.240002000000004,58.400002,56.700001,57.209998999999996,50.052914,18732200
2010-02-10,57.09,57.290001000000004,56.369999,56.84,49.729198,6019100
2010-02-11,56.560001,57.0,56.23,56.5,49.431732000000004,8491100
2010-02-12,56.220001,56.720001,56.02,56.48,49.414238,8008700
2010-02-16,56.619999,57.0,56.200001,56.990002000000004,49.860432,5245900
2010-02-17,56.93,57.57,56.75,57.200001,50.044163,6831900
2010-02-18,57.299999,57.439999,57.099998,57.27,50.105389,8120500
2010-02-19,57.049999,57.709998999999996,56.950001,57.380001,50.201640999999995,7131600
2010-02-22,57.360001000000004,57.439999,56.799999,57.099998,49.956669,7176800
2010-02-23,56.959998999999996,57.220001,56.349998,56.380001,49.326736,7703000
2010-02-24,56.66,56.98,56.349998,56.740002000000004,49.641701,4887700
2010-02-25,56.48,56.48,55.779999,56.25,49.212994,6592200
2010-02-26,56.25,57.029999,56.099998,56.610001000000004,49.527969,6351700
2010-03-01,56.740002000000004,57.09,56.720001,56.900002,49.781684999999996,5638400
2010-03-02,56.91,57.02,56.470001,56.869999,49.755435999999996,7219100
2010-03-03,56.869999,57.169998,56.669998,56.900002,49.781684999999996,5655600
2010-03-04,57.009997999999996,57.080002,56.369999,56.77,49.667946,6127000
2010-03-05,56.75,57.259997999999996,56.209998999999996,57.240002000000004,50.079159000000004,6529100
2010-03-08,57.25,58.099998,57.200001,57.610001000000004,50.402854999999995,4409300
2010-03-09,57.27,57.93,57.259997999999996,57.759997999999996,50.534107,5095400
2010-03-10,57.98,57.990002000000004,57.5,57.779999,50.551590000000004,4620700
2010-03-11,57.43,57.740002000000004,57.080002,57.490002000000004,50.297878000000004,4346900
2010-03-12,57.720001,57.75,57.16,57.43,50.245388,3601400
2010-03-15,57.27,57.75,56.529999,56.889998999999996,49.77293,7051800
2010-03-16,57.290001000000004,57.540001000000004,56.709998999999996,57.419998,50.236633000000005,6256500
2010-03-17,57.360001000000004,57.43,56.900002,57.43,50.245388,5348600
2010-03-18,57.41,58.439999,57.16,58.310001,51.015293,6442600
2010-03-19,58.919998,60.130001,57.650002,60.0,52.493869999999994,18901000
2010-03-22,59.610001000000004,60.389998999999996,59.5,60.09,52.572613,8837000
2010-03-23,59.889998999999996,60.080002,59.610001000000004,60.060001,52.54636800000001,5024800
2010-03-24,59.790001000000004,60.0,58.959998999999996,59.07,51.680206,9367100
2010-03-25,59.400002,59.790001000000004,59.0,59.259997999999996,51.846451,8863000
2010-03-26,59.34,59.919998,59.0,59.41,51.97768,5627100
2010-03-29,59.700001,60.150002,59.610001000000004,59.91,52.415131,4268700
2010-03-30,59.810001,60.27,59.560001,60.09,52.572613,4360400
2010-03-31,60.0,60.220001,59.689999,59.84,52.353889,4975100
2010-04-01,59.950001,60.939999,59.950001,60.799999,53.19379,5916500
2010-04-05,60.740002000000004,60.889998999999996,60.27,60.419998,52.861323999999996,3679800
